shunt_voltage,bus_voltage_V,current_mA,power_mW,State,Attack
506,5.197,509,2620,idle,tcp-flood
474,5.193,472,2620,idle,tcp-flood
502,5.201,468,2460,idle,tcp-flood
464,5.193,531,2400,idle,tcp-flood
464,5.197,463,2520,idle,tcp-flood
469,5.197,466,2420,idle,tcp-flood
473,5.197,473,2560,idle,tcp-flood
470,5.201,470,2460,idle,tcp-flood
468,5.197,464,2400,idle,tcp-flood
473,5.197,463,2400,idle,tcp-flood
496,5.197,470,2420,idle,tcp-flood
465,5.201,486,2420,idle,tcp-flood
470,5.197,470,2460,idle,tcp-flood
469,5.197,481,2460,idle,tcp-flood
493,5.197,492,2560,idle,tcp-flood
463,5.197,492,2460,idle,tcp-flood
470,5.197,466,2420,idle,tcp-flood
462,5.197,464,2400,idle,tcp-flood
469,5.197,467,2420,idle,tcp-flood
464,5.197,476,2460,idle,tcp-flood
471,5.197,504,2420,idle,tcp-flood
491,5.201,465,2420,idle,tcp-flood
466,5.201,465,2420,idle,tcp-flood
467,5.197,463,2400,idle,tcp-flood
465,5.201,467,2420,idle,tcp-flood
465,5.201,462,2420,idle,tcp-flood
470,5.201,465,2580,idle,tcp-flood
534,5.197,485,2560,idle,tcp-flood
466,5.197,466,2560,idle,tcp-flood
471,5.201,495,2420,idle,tcp-flood
461,5.197,464,2420,idle,tcp-flood
478,5.197,482,2500,idle,tcp-flood
460,5.201,462,2420,idle,tcp-flood
466,5.201,467,2400,idle,tcp-flood
501,5.197,465,2420,idle,tcp-flood
467,5.197,491,2420,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
475,5.201,467,2420,idle,tcp-flood
462,5.197,463,2400,idle,tcp-flood
466,5.201,464,2420,idle,tcp-flood
614,5.185,676,3220,idle,tcp-flood
556,5.189,542,2920,idle,tcp-flood
610,5.189,624,3240,idle,tcp-flood
506,5.197,469,2420,idle,tcp-flood
469,5.197,482,2400,idle,tcp-flood
635,5.189,639,3240,idle,tcp-flood
496,5.197,463,2420,idle,tcp-flood
465,5.201,470,2460,idle,tcp-flood
465,5.197,466,2560,idle,tcp-flood
466,5.197,466,2420,idle,tcp-flood
625,5.189,609,3140,idle,tcp-flood
479,5.197,465,2400,idle,tcp-flood
468,5.197,529,2580,idle,tcp-flood
468,5.197,462,2420,idle,tcp-flood
463,5.197,464,2400,idle,tcp-flood
467,5.197,485,2420,idle,tcp-flood
465,5.197,498,2420,idle,tcp-flood
505,5.189,536,2860,idle,tcp-flood
466,5.197,494,2400,idle,tcp-flood
463,5.201,466,2460,idle,tcp-flood
471,5.197,466,2420,idle,tcp-flood
464,5.201,503,2660,idle,tcp-flood
473,5.201,468,2580,idle,tcp-flood
478,5.201,480,2500,idle,tcp-flood
469,5.197,466,2560,idle,tcp-flood
478,5.197,465,2420,idle,tcp-flood
460,5.201,464,2420,idle,tcp-flood
514,5.201,506,2620,idle,tcp-flood
466,5.201,470,2420,idle,tcp-flood
468,5.201,473,2400,idle,tcp-flood
461,5.201,463,2400,idle,tcp-flood
475,5.197,462,2400,idle,tcp-flood
467,5.197,509,2420,idle,tcp-flood
464,5.201,462,2400,idle,tcp-flood
463,5.197,462,2400,idle,tcp-flood
465,5.201,464,2420,idle,tcp-flood
463,5.201,467,2420,idle,tcp-flood
462,5.201,472,2420,idle,tcp-flood
461,5.197,477,2420,idle,tcp-flood
469,5.197,472,2460,idle,tcp-flood
471,5.197,471,2500,idle,tcp-flood
618,5.189,659,3240,idle,tcp-flood
466,5.197,467,2420,idle,tcp-flood
463,5.201,466,2420,idle,tcp-flood
504,5.193,593,2780,idle,tcp-flood
463,5.197,486,2420,idle,tcp-flood
462,5.201,466,2400,idle,tcp-flood
499,5.197,498,2580,idle,tcp-flood
463,5.201,468,2400,idle,tcp-flood
461,5.197,466,2400,idle,tcp-flood
499,5.197,549,2620,idle,tcp-flood
497,5.193,465,2420,idle,tcp-flood
506,5.197,477,2500,idle,tcp-flood
466,5.197,464,2460,idle,tcp-flood
476,5.201,505,2500,idle,tcp-flood
464,5.201,465,2400,idle,tcp-flood
495,5.197,505,2460,idle,tcp-flood
463,5.197,492,2420,idle,tcp-flood
471,5.201,469,2420,idle,tcp-flood
460,5.197,488,2420,idle,tcp-flood
577,5.193,533,2760,idle,tcp-flood
469,5.201,467,2420,idle,tcp-flood
462,5.197,474,2420,idle,tcp-flood
461,5.197,465,2400,idle,tcp-flood
501,5.197,471,2500,idle,tcp-flood
492,5.197,465,2420,idle,tcp-flood
493,5.197,462,2420,idle,tcp-flood
475,5.201,460,2400,idle,tcp-flood
466,5.201,465,2420,idle,tcp-flood
464,5.201,486,2420,idle,tcp-flood
465,5.197,466,2420,idle,tcp-flood
469,5.197,470,2420,idle,tcp-flood
464,5.197,468,2420,idle,tcp-flood
465,5.201,467,2520,idle,tcp-flood
465,5.201,466,2420,idle,tcp-flood
462,5.201,489,2400,idle,tcp-flood
462,5.201,463,2400,idle,tcp-flood
539,5.193,512,2720,idle,tcp-flood
471,5.201,467,2420,idle,tcp-flood
469,5.201,471,2460,idle,tcp-flood
514,5.197,479,2500,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
461,5.201,466,2420,idle,tcp-flood
468,5.201,463,2500,idle,tcp-flood
462,5.201,492,2420,idle,tcp-flood
467,5.201,480,2500,idle,tcp-flood
475,5.197,461,2400,idle,tcp-flood
461,5.201,522,2400,idle,tcp-flood
461,5.197,465,2420,idle,tcp-flood
464,5.201,463,2420,idle,tcp-flood
469,5.197,464,2420,idle,tcp-flood
468,5.201,493,2420,idle,tcp-flood
466,5.201,469,2420,idle,tcp-flood
463,5.201,464,2420,idle,tcp-flood
465,5.201,474,2420,idle,tcp-flood
465,5.201,463,2420,idle,tcp-flood
468,5.197,463,2560,idle,tcp-flood
521,5.197,469,2420,idle,tcp-flood
462,5.201,465,2400,idle,tcp-flood
463,5.197,461,2400,idle,tcp-flood
464,5.197,473,2420,idle,tcp-flood
464,5.201,489,2400,idle,tcp-flood
464,5.197,463,2420,idle,tcp-flood
496,5.197,516,2680,idle,tcp-flood
466,5.197,466,2420,idle,tcp-flood
582,5.197,471,2460,idle,tcp-flood
472,5.197,468,2420,idle,tcp-flood
461,5.201,464,2560,idle,tcp-flood
461,5.197,461,2520,idle,tcp-flood
617,5.189,511,2660,idle,tcp-flood
475,5.201,468,2420,idle,tcp-flood
467,5.197,482,2620,idle,tcp-flood
466,5.201,466,2420,idle,tcp-flood
466,5.197,464,2400,idle,tcp-flood
464,5.197,473,2500,idle,tcp-flood
466,5.197,460,2420,idle,tcp-flood
462,5.197,490,2420,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
465,5.201,461,2400,idle,tcp-flood
465,5.197,467,2420,idle,tcp-flood
467,5.201,465,2420,idle,tcp-flood
465,5.201,490,2560,idle,tcp-flood
498,5.201,468,2420,idle,tcp-flood
554,5.189,521,2680,idle,tcp-flood
623,5.185,643,3180,idle,tcp-flood
473,5.201,470,2460,idle,tcp-flood
471,5.197,471,2460,idle,tcp-flood
534,5.193,508,2620,idle,tcp-flood
463,5.201,463,2420,idle,tcp-flood
496,5.197,466,2400,idle,tcp-flood
471,5.201,468,2420,idle,tcp-flood
494,5.197,462,2420,idle,tcp-flood
490,5.197,465,2420,idle,tcp-flood
461,5.197,489,2400,idle,tcp-flood
465,5.201,466,2420,idle,tcp-flood
461,5.201,464,2420,idle,tcp-flood
478,5.201,528,2500,idle,tcp-flood
465,5.197,464,2400,idle,tcp-flood
673,5.185,608,3140,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
472,5.201,468,2420,idle,tcp-flood
468,5.201,471,2420,idle,tcp-flood
466,5.197,497,2460,idle,tcp-flood
462,5.197,465,2420,idle,tcp-flood
496,5.197,469,2460,idle,tcp-flood
476,5.201,465,2420,idle,tcp-flood
467,5.201,491,2460,idle,tcp-flood
464,5.201,480,2420,idle,tcp-flood
470,5.197,469,2420,idle,tcp-flood
472,5.201,464,2420,idle,tcp-flood
462,5.197,465,2520,idle,tcp-flood
465,5.201,464,2420,idle,tcp-flood
461,5.201,467,2560,idle,tcp-flood
465,5.197,463,2420,idle,tcp-flood
465,5.201,464,2420,idle,tcp-flood
504,5.197,475,2500,idle,tcp-flood
463,5.197,464,2400,idle,tcp-flood
472,5.201,472,2560,idle,tcp-flood
499,5.197,466,2420,idle,tcp-flood
468,5.197,491,2400,idle,tcp-flood
487,5.201,467,2420,idle,tcp-flood
481,5.201,469,2420,idle,tcp-flood
463,5.197,496,2660,idle,tcp-flood
513,5.197,499,2400,idle,tcp-flood
496,5.201,467,2420,idle,tcp-flood
466,5.201,493,2500,idle,tcp-flood
463,5.201,467,2420,idle,tcp-flood
461,5.201,467,2560,idle,tcp-flood
482,5.197,482,2520,idle,tcp-flood
461,5.201,492,2400,idle,tcp-flood
471,5.197,468,2460,idle,tcp-flood
465,5.201,466,2500,idle,tcp-flood
468,5.197,467,2400,idle,tcp-flood
464,5.197,490,2420,idle,tcp-flood
488,5.197,462,2420,idle,tcp-flood
481,5.197,478,2500,idle,tcp-flood
462,5.197,464,2420,idle,tcp-flood
465,5.201,463,2400,idle,tcp-flood
463,5.197,463,2400,idle,tcp-flood
468,5.197,464,2420,idle,tcp-flood
464,5.201,463,2400,idle,tcp-flood
467,5.197,493,2560,idle,tcp-flood
464,5.201,468,2420,idle,tcp-flood
462,5.201,468,2420,idle,tcp-flood
725,5.181,619,3220,idle,tcp-flood
536,5.193,536,2880,idle,tcp-flood
462,5.197,461,2420,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
462,5.197,461,2400,idle,tcp-flood
462,5.197,462,2420,idle,tcp-flood
482,5.197,465,2400,idle,tcp-flood
464,5.197,500,2400,idle,tcp-flood
468,5.197,464,2420,idle,tcp-flood
502,5.197,462,2420,idle,tcp-flood
463,5.197,466,2420,idle,tcp-flood
463,5.197,463,2420,idle,tcp-flood
490,5.201,462,2400,idle,tcp-flood
667,5.193,506,2560,idle,tcp-flood
462,5.201,466,2400,idle,tcp-flood
467,5.201,466,2520,idle,tcp-flood
465,5.197,463,2620,idle,tcp-flood
462,5.197,470,2420,idle,tcp-flood
465,5.197,479,2460,idle,tcp-flood
465,5.197,468,2420,idle,tcp-flood
470,5.197,464,2560,idle,tcp-flood
465,5.201,465,2420,idle,tcp-flood
465,5.201,466,2420,idle,tcp-flood
466,5.201,462,2520,idle,tcp-flood
464,5.197,467,2420,idle,tcp-flood
464,5.197,466,2420,idle,tcp-flood
463,5.201,462,2420,idle,tcp-flood
468,5.197,514,2420,idle,tcp-flood
464,5.201,464,2560,idle,tcp-flood
493,5.201,466,2420,idle,tcp-flood
473,5.201,473,2760,idle,tcp-flood
463,5.197,484,2420,idle,tcp-flood
469,5.193,518,2920,idle,tcp-flood
528,5.193,555,3040,idle,tcp-flood
467,5.201,470,2420,idle,tcp-flood
466,5.201,468,2460,idle,tcp-flood
596,5.189,548,2860,idle,tcp-flood
490,5.201,465,2420,idle,tcp-flood
463,5.197,467,2420,idle,tcp-flood
461,5.201,463,2420,idle,tcp-flood
492,5.201,466,2400,idle,tcp-flood
467,5.201,468,2420,idle,tcp-flood
468,5.201,470,2460,idle,tcp-flood
474,5.201,464,2420,idle,tcp-flood
615,5.189,563,2920,idle,tcp-flood
610,5.185,617,3340,idle,tcp-flood
469,5.197,471,2460,idle,tcp-flood
467,5.201,471,2420,idle,tcp-flood
663,5.185,648,3380,idle,tcp-flood
463,5.201,464,2400,idle,tcp-flood
473,5.197,463,2420,idle,tcp-flood
464,5.197,505,2620,idle,tcp-flood
578,5.185,494,2560,idle,tcp-flood
468,5.197,473,2460,idle,tcp-flood
479,5.201,465,2420,idle,tcp-flood
478,5.197,482,2500,idle,tcp-flood
468,5.197,507,2620,idle,tcp-flood
471,5.201,469,2460,idle,tcp-flood
464,5.197,467,2420,idle,tcp-flood
471,5.201,469,2460,idle,tcp-flood
608,5.193,589,3240,idle,tcp-flood
463,5.197,467,2420,idle,tcp-flood
464,5.201,464,2560,idle,tcp-flood
467,5.197,468,2420,idle,tcp-flood
544,5.193,564,2860,idle,tcp-flood
481,5.197,466,2420,idle,tcp-flood
461,5.197,460,2400,idle,tcp-flood
468,5.197,494,2460,idle,tcp-flood
462,5.201,464,2420,idle,tcp-flood
464,5.197,466,2400,idle,tcp-flood
463,5.201,464,2400,idle,tcp-flood
477,5.197,478,2500,idle,tcp-flood
512,5.197,468,2420,idle,tcp-flood
464,5.197,464,2660,idle,tcp-flood
473,5.201,470,2460,idle,tcp-flood
491,5.201,464,2420,idle,tcp-flood
471,5.197,469,2460,idle,tcp-flood
468,5.197,466,2560,idle,tcp-flood
469,5.201,471,2560,idle,tcp-flood
462,5.197,469,2560,idle,tcp-flood
462,5.197,462,2420,idle,tcp-flood
464,5.197,471,2400,idle,tcp-flood
492,5.201,463,2460,idle,tcp-flood
467,5.197,466,2420,idle,tcp-flood
495,5.197,496,2580,idle,tcp-flood
465,5.201,501,2580,idle,tcp-flood
464,5.197,486,2660,idle,tcp-flood
467,5.197,466,2420,idle,tcp-flood
471,5.201,472,2460,idle,tcp-flood
525,5.193,469,2460,idle,tcp-flood
462,5.197,465,2420,idle,tcp-flood
474,5.197,477,2460,idle,tcp-flood
461,5.201,464,2400,idle,tcp-flood
621,5.185,615,3220,idle,tcp-flood
540,5.197,495,2560,idle,tcp-flood
467,5.197,463,2560,idle,tcp-flood
478,5.197,467,2420,idle,tcp-flood
464,5.197,493,2420,idle,tcp-flood
483,5.197,482,2500,idle,tcp-flood
578,5.189,529,2520,idle,tcp-flood
463,5.197,487,2400,idle,tcp-flood
476,5.197,492,2420,idle,tcp-flood
467,5.201,469,2460,idle,tcp-flood
463,5.197,467,2400,idle,tcp-flood
463,5.197,463,2420,idle,tcp-flood
504,5.197,532,2560,idle,tcp-flood
468,5.197,494,2560,idle,tcp-flood
556,5.197,506,2620,idle,tcp-flood
479,5.197,476,2460,idle,tcp-flood
463,5.197,480,2420,idle,tcp-flood
470,5.201,494,2420,idle,tcp-flood
465,5.197,461,2420,idle,tcp-flood
466,5.197,470,2420,idle,tcp-flood
465,5.197,473,2560,idle,tcp-flood
623,5.189,633,3180,idle,tcp-flood
464,5.197,468,2420,idle,tcp-flood
471,5.197,466,2420,idle,tcp-flood
466,5.197,466,2420,idle,tcp-flood
466,5.197,465,2420,idle,tcp-flood
487,5.201,461,2400,idle,tcp-flood
509,5.197,510,2660,idle,tcp-flood
497,5.197,465,2580,idle,tcp-flood
471,5.197,471,2560,idle,tcp-flood
475,5.201,467,2400,idle,tcp-flood
468,5.197,468,2420,idle,tcp-flood
469,5.201,463,2400,idle,tcp-flood
464,5.201,465,2420,idle,tcp-flood
464,5.201,466,2400,idle,tcp-flood
470,5.197,471,2420,idle,tcp-flood
491,5.197,467,2420,idle,tcp-flood
567,5.193,552,2760,idle,tcp-flood
462,5.197,465,2420,idle,tcp-flood
491,5.197,464,2420,idle,tcp-flood
487,5.197,467,2400,idle,tcp-flood
461,5.197,463,2400,idle,tcp-flood
461,5.201,503,2420,idle,tcp-flood
463,5.197,463,2420,idle,tcp-flood
470,5.197,473,2420,idle,tcp-flood
466,5.201,467,2680,idle,tcp-flood
602,5.185,612,3180,idle,tcp-flood
468,5.197,470,2420,idle,tcp-flood
469,5.201,473,2420,idle,tcp-flood
465,5.201,462,2400,idle,tcp-flood
469,5.201,502,2460,idle,tcp-flood
463,5.201,474,2400,idle,tcp-flood
484,5.201,473,2460,idle,tcp-flood
622,5.181,588,3040,idle,tcp-flood
464,5.201,465,2400,idle,tcp-flood
464,5.197,461,2400,idle,tcp-flood
522,5.197,467,2420,idle,tcp-flood
463,5.201,462,2560,idle,tcp-flood
464,5.201,461,2560,idle,tcp-flood
628,5.185,627,3240,idle,tcp-flood
566,5.193,535,2780,idle,tcp-flood
581,5.197,477,2500,idle,tcp-flood
465,5.197,487,2420,idle,tcp-flood
509,5.201,477,2460,idle,tcp-flood
490,5.201,465,2420,idle,tcp-flood
464,5.201,462,2400,idle,tcp-flood
466,5.197,464,2420,idle,tcp-flood
471,5.197,470,2420,idle,tcp-flood
469,5.201,460,2620,idle,tcp-flood
462,5.197,463,2400,idle,tcp-flood
482,5.197,475,2560,idle,tcp-flood
462,5.197,461,2420,idle,tcp-flood
465,5.197,461,2420,idle,tcp-flood
466,5.197,462,2460,idle,tcp-flood
467,5.197,468,2460,idle,tcp-flood
497,5.197,496,2580,idle,tcp-flood
463,5.201,463,2420,idle,tcp-flood
686,5.185,661,3220,idle,tcp-flood
465,5.201,466,2420,idle,tcp-flood
540,5.197,482,2720,idle,tcp-flood
460,5.197,488,2400,idle,tcp-flood
461,5.201,466,2420,idle,tcp-flood
466,5.197,462,2560,idle,tcp-flood
463,5.197,468,2420,idle,tcp-flood
467,5.197,468,2420,idle,tcp-flood
463,5.197,504,2420,idle,tcp-flood
469,5.197,469,2460,idle,tcp-flood
465,5.201,465,2420,idle,tcp-flood
490,5.201,464,2420,idle,tcp-flood
462,5.201,463,2400,idle,tcp-flood
505,5.197,503,2580,idle,tcp-flood
463,5.201,462,2400,idle,tcp-flood
464,5.197,464,2400,idle,tcp-flood
491,5.197,466,2420,idle,tcp-flood
461,5.201,467,2520,idle,tcp-flood
465,5.197,464,2400,idle,tcp-flood
462,5.193,611,2860,idle,tcp-flood
612,5.185,616,3180,idle,tcp-flood
461,5.197,464,2400,idle,tcp-flood
466,5.197,462,2400,idle,tcp-flood
460,5.197,499,2500,idle,tcp-flood
497,5.197,467,2420,idle,tcp-flood
468,5.197,468,2420,idle,tcp-flood
465,5.197,464,2400,idle,tcp-flood
465,5.197,463,2520,idle,tcp-flood
473,5.197,462,2420,idle,tcp-flood
467,5.197,466,2420,idle,tcp-flood
466,5.197,464,2420,idle,tcp-flood
464,5.197,466,2420,idle,tcp-flood
464,5.201,488,2500,idle,tcp-flood
560,5.185,528,2940,idle,tcp-flood
468,5.201,494,2460,idle,tcp-flood
463,5.197,461,2420,idle,tcp-flood
466,5.201,464,2420,idle,tcp-flood
497,5.197,473,2420,idle,tcp-flood
650,5.189,563,2920,idle,tcp-flood
463,5.197,464,2420,idle,tcp-flood
473,5.201,464,2420,idle,tcp-flood
474,5.201,470,2420,idle,tcp-flood
464,5.197,466,2420,idle,tcp-flood
465,5.201,466,2460,idle,tcp-flood
464,5.197,550,2860,idle,tcp-flood
615,5.185,632,3240,idle,tcp-flood
464,5.201,470,2420,idle,tcp-flood
462,5.197,490,2400,idle,tcp-flood
478,5.197,481,2500,idle,tcp-flood
468,5.201,466,2460,idle,tcp-flood
490,5.201,463,2420,idle,tcp-flood
467,5.201,470,2560,idle,tcp-flood
506,5.185,566,2940,idle,tcp-flood
473,5.201,481,2420,idle,tcp-flood
465,5.197,461,2400,idle,tcp-flood
466,5.197,468,2400,idle,tcp-flood
499,5.197,485,2420,idle,tcp-flood
461,5.197,461,2400,idle,tcp-flood
477,5.197,463,2500,idle,tcp-flood
505,5.189,469,2420,idle,tcp-flood
480,5.201,493,2580,idle,tcp-flood
467,5.201,469,2460,idle,tcp-flood
622,5.189,605,3240,idle,tcp-flood
479,5.197,478,2500,idle,tcp-flood
493,5.197,468,2420,idle,tcp-flood
491,5.197,462,2420,idle,tcp-flood
462,5.197,466,2420,idle,tcp-flood
465,5.201,465,2660,idle,tcp-flood
496,5.197,544,2580,idle,tcp-flood
466,5.201,478,2400,idle,tcp-flood
464,5.201,466,2420,idle,tcp-flood
468,5.201,471,2580,idle,tcp-flood
464,5.197,466,2400,idle,tcp-flood
464,5.197,476,2420,idle,tcp-flood
461,5.197,467,2460,idle,tcp-flood
463,5.201,491,2400,idle,tcp-flood
464,5.201,461,2420,idle,tcp-flood
490,5.201,467,2400,idle,tcp-flood
461,5.197,461,2420,idle,tcp-flood
488,5.197,467,2420,idle,tcp-flood
467,5.197,582,2420,idle,tcp-flood
462,5.197,468,2420,idle,tcp-flood
529,5.197,464,2420,idle,tcp-flood
725,5.181,739,3800,idle,tcp-flood
466,5.201,464,2400,idle,tcp-flood
461,5.197,465,2520,idle,tcp-flood
462,5.201,470,2460,idle,tcp-flood
495,5.197,468,2420,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
461,5.197,464,2420,idle,tcp-flood
464,5.201,463,2420,idle,tcp-flood
477,5.197,491,2560,idle,tcp-flood
497,5.197,471,2460,idle,tcp-flood
463,5.197,467,2420,idle,tcp-flood
673,5.185,619,3240,idle,tcp-flood
465,5.201,504,2460,idle,tcp-flood
466,5.197,463,2400,idle,tcp-flood
468,5.197,461,2420,idle,tcp-flood
461,5.201,462,2400,idle,tcp-flood
465,5.201,464,2520,idle,tcp-flood
466,5.197,469,2460,idle,tcp-flood
465,5.201,463,2420,idle,tcp-flood
464,5.201,461,2420,idle,tcp-flood
465,5.197,468,2420,idle,tcp-flood
469,5.197,468,2400,idle,tcp-flood
479,5.197,478,2500,idle,tcp-flood
468,5.201,461,2420,idle,tcp-flood
464,5.197,462,2400,idle,tcp-flood
466,5.197,465,2560,idle,tcp-flood
460,5.201,460,2400,idle,tcp-flood
468,5.197,464,2420,idle,tcp-flood
588,5.197,474,2460,idle,tcp-flood
491,5.197,467,2400,idle,tcp-flood
462,5.197,464,2460,idle,tcp-flood
471,5.197,493,2460,idle,tcp-flood
463,5.201,465,2420,idle,tcp-flood
507,5.197,533,2420,idle,tcp-flood
464,5.197,464,2560,idle,tcp-flood
468,5.201,461,2400,idle,tcp-flood
488,5.197,464,2420,idle,tcp-flood
482,5.201,465,2400,idle,tcp-flood
473,5.197,463,2400,idle,tcp-flood
470,5.197,468,2420,idle,tcp-flood
466,5.201,465,2520,idle,tcp-flood
526,5.197,500,2620,idle,tcp-flood
505,5.197,467,2420,idle,tcp-flood
500,5.197,499,2580,idle,tcp-flood
471,5.197,495,2420,idle,tcp-flood
470,5.197,468,2460,idle,tcp-flood
471,5.197,463,2420,idle,tcp-flood
465,5.201,470,2420,idle,tcp-flood
462,5.201,466,2520,idle,tcp-flood
565,5.189,581,3140,idle,tcp-flood
464,5.201,465,2420,idle,tcp-flood
464,5.201,463,2400,idle,tcp-flood
464,5.201,463,2420,idle,tcp-flood
467,5.201,466,2460,idle,tcp-flood
464,5.201,466,2420,idle,tcp-flood
473,5.197,473,2580,idle,tcp-flood
488,5.197,492,2420,idle,tcp-flood
467,5.201,464,2500,idle,tcp-flood
496,5.197,492,2560,idle,tcp-flood
464,5.197,467,2420,idle,tcp-flood
480,5.197,468,2420,idle,tcp-flood
463,5.201,465,2420,idle,tcp-flood
463,5.201,490,2400,idle,tcp-flood
470,5.197,470,2460,idle,tcp-flood
473,5.201,463,2400,idle,tcp-flood
493,5.197,462,2420,idle,tcp-flood
464,5.197,467,2400,idle,tcp-flood
467,5.197,469,2460,idle,tcp-flood
466,5.197,474,2420,idle,tcp-flood
471,5.201,474,2460,idle,tcp-flood
464,5.201,465,2420,idle,tcp-flood
480,5.197,480,2660,idle,tcp-flood
469,5.197,463,2420,idle,tcp-flood
474,5.197,471,2460,idle,tcp-flood
462,5.201,476,2460,idle,tcp-flood
467,5.197,462,2420,idle,tcp-flood
466,5.197,466,2400,idle,tcp-flood
469,5.197,470,2460,idle,tcp-flood
499,5.197,463,2420,idle,tcp-flood
474,5.197,471,2460,idle,tcp-flood
467,5.201,506,2420,idle,tcp-flood
468,5.197,469,2460,idle,tcp-flood
464,5.197,471,2580,idle,tcp-flood
464,5.201,467,2400,idle,tcp-flood
462,5.201,489,2420,idle,tcp-flood
468,5.197,468,2420,idle,tcp-flood
477,5.197,475,2460,idle,tcp-flood
462,5.197,465,2420,idle,tcp-flood
463,5.197,490,2420,idle,tcp-flood
471,5.201,466,2420,idle,tcp-flood
503,5.197,498,2580,idle,tcp-flood
465,5.197,499,2580,idle,tcp-flood
466,5.197,469,2420,idle,tcp-flood
468,5.197,472,2460,idle,tcp-flood
463,5.197,486,2420,idle,tcp-flood
466,5.201,464,2400,idle,tcp-flood
515,5.193,525,2980,idle,tcp-flood
464,5.201,476,2620,idle,tcp-flood
462,5.197,494,2420,idle,tcp-flood
675,5.185,622,3220,idle,tcp-flood
527,5.193,525,2760,idle,tcp-flood
463,5.201,463,2400,idle,tcp-flood
491,5.201,468,2400,idle,tcp-flood
482,5.201,468,2420,idle,tcp-flood
463,5.201,464,2400,idle,tcp-flood
616,5.185,628,3140,idle,tcp-flood
463,5.193,519,2420,idle,tcp-flood
462,5.197,462,2420,idle,tcp-flood
471,5.197,466,2420,idle,tcp-flood
466,5.197,470,2420,idle,tcp-flood
469,5.197,538,2420,idle,tcp-flood
464,5.197,484,2420,idle,tcp-flood
480,5.197,462,2400,idle,tcp-flood
468,5.197,470,2420,idle,tcp-flood
467,5.201,463,2420,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
464,5.197,464,2420,idle,tcp-flood
472,5.201,499,2460,idle,tcp-flood
465,5.201,467,2420,idle,tcp-flood
504,5.197,610,3180,idle,tcp-flood
464,5.197,465,2400,idle,tcp-flood
527,5.197,464,2420,idle,tcp-flood
470,5.197,466,2420,idle,tcp-flood
463,5.201,467,2560,idle,tcp-flood
510,5.197,509,2620,idle,tcp-flood
476,5.201,482,2400,idle,tcp-flood
464,5.197,503,2500,idle,tcp-flood
474,5.197,498,2500,idle,tcp-flood
466,5.193,522,2500,idle,tcp-flood
465,5.201,466,2520,idle,tcp-flood
463,5.197,462,2560,idle,tcp-flood
469,5.197,469,2420,idle,tcp-flood
466,5.201,463,2560,idle,tcp-flood
462,5.197,466,2420,idle,tcp-flood
463,5.197,462,2680,idle,tcp-flood
465,5.197,464,2400,idle,tcp-flood
474,5.197,468,2420,idle,tcp-flood
462,5.197,466,2420,idle,tcp-flood
470,5.197,471,2420,idle,tcp-flood
532,5.197,534,2780,idle,tcp-flood
462,5.201,463,2420,idle,tcp-flood
471,5.197,470,2420,idle,tcp-flood
619,5.185,608,3240,idle,tcp-flood
465,5.197,493,2460,idle,tcp-flood
494,5.197,464,2420,idle,tcp-flood
465,5.197,491,2420,idle,tcp-flood
466,5.197,464,2420,idle,tcp-flood
479,5.197,493,2420,idle,tcp-flood
469,5.201,469,2460,idle,tcp-flood
606,5.181,687,3180,idle,tcp-flood
470,5.201,470,2420,idle,tcp-flood
463,5.197,468,2420,idle,tcp-flood
462,5.197,465,2400,idle,tcp-flood
463,5.197,485,2520,idle,tcp-flood
471,5.201,464,2400,idle,tcp-flood
556,5.197,545,2820,idle,tcp-flood
463,5.201,487,2420,idle,tcp-flood
461,5.201,475,2400,idle,tcp-flood
461,5.197,463,2420,idle,tcp-flood
613,5.185,612,3240,idle,tcp-flood
467,5.197,462,2560,idle,tcp-flood
466,5.201,464,2420,idle,tcp-flood
465,5.197,461,2400,idle,tcp-flood
492,5.197,464,2420,idle,tcp-flood
613,5.185,619,3220,idle,tcp-flood
537,5.193,466,2420,idle,tcp-flood
465,5.201,462,2400,idle,tcp-flood
461,5.201,464,2400,idle,tcp-flood
466,5.197,467,2400,idle,tcp-flood
482,5.197,473,2580,idle,tcp-flood
465,5.201,466,2420,idle,tcp-flood
465,5.197,505,2420,idle,tcp-flood
463,5.201,488,2520,idle,tcp-flood
499,5.197,499,2580,idle,tcp-flood
467,5.193,497,2720,idle,tcp-flood
480,5.197,533,2880,idle,tcp-flood
470,5.201,465,2420,idle,tcp-flood
495,5.197,499,2580,idle,tcp-flood
496,5.197,520,2560,idle,tcp-flood
463,5.201,462,2400,idle,tcp-flood
477,5.197,467,2420,idle,tcp-flood
462,5.201,460,2400,idle,tcp-flood
467,5.197,463,2400,idle,tcp-flood
533,5.197,496,2580,idle,tcp-flood
467,5.201,467,2420,idle,tcp-flood
473,5.197,497,2420,idle,tcp-flood
473,5.197,463,2420,idle,tcp-flood
502,5.201,464,2420,idle,tcp-flood
