shunt_voltage,bus_voltage_V,current_mA,power_mW,State,Attack
478,5.197,468,2420,idle,syn-stealth
469,5.197,471,2460,idle,syn-stealth
465,5.197,477,2860,idle,syn-stealth
463,5.197,462,2660,idle,syn-stealth
464,5.193,467,2620,idle,syn-stealth
471,5.197,468,2420,idle,syn-stealth
465,5.197,467,2580,idle,syn-stealth
472,5.197,466,2420,idle,syn-stealth
537,5.193,532,2780,idle,syn-stealth
464,5.201,469,2460,idle,syn-stealth
471,5.197,509,2660,idle,syn-stealth
463,5.201,465,2420,idle,syn-stealth
608,5.189,622,3900,idle,syn-stealth
464,5.197,463,2420,idle,syn-stealth
462,5.197,464,2520,idle,syn-stealth
490,5.201,462,2400,idle,syn-stealth
466,5.201,466,2420,idle,syn-stealth
464,5.197,463,2560,idle,syn-stealth
473,5.197,470,2420,idle,syn-stealth
468,5.201,471,2460,idle,syn-stealth
463,5.201,466,2420,idle,syn-stealth
464,5.197,493,2420,idle,syn-stealth
533,5.197,466,2420,idle,syn-stealth
465,5.197,514,2460,idle,syn-stealth
510,5.201,468,2420,idle,syn-stealth
490,5.201,466,2420,idle,syn-stealth
469,5.201,467,2620,idle,syn-stealth
484,5.197,470,2460,idle,syn-stealth
466,5.197,466,2420,idle,syn-stealth
472,5.197,467,2420,idle,syn-stealth
465,5.197,530,2400,idle,syn-stealth
465,5.197,465,2420,idle,syn-stealth
464,5.197,501,2620,idle,syn-stealth
494,5.201,474,2460,idle,syn-stealth
786,5.197,475,2460,idle,syn-stealth
465,5.197,469,2420,idle,syn-stealth
466,5.197,470,2420,idle,syn-stealth
497,5.197,464,2420,idle,syn-stealth
621,5.185,623,3220,idle,syn-stealth
465,5.197,467,2580,idle,syn-stealth
465,5.201,468,2420,idle,syn-stealth
464,5.201,464,2420,idle,syn-stealth
464,5.197,464,2400,idle,syn-stealth
471,5.201,495,2420,idle,syn-stealth
467,5.201,461,2420,idle,syn-stealth
464,5.197,467,2560,idle,syn-stealth
637,5.185,619,3220,idle,syn-stealth
466,5.197,462,2420,idle,syn-stealth
480,5.197,477,2500,idle,syn-stealth
468,5.201,471,2460,idle,syn-stealth
476,5.201,471,2460,idle,syn-stealth
625,5.185,630,3280,idle,syn-stealth
470,5.197,493,2560,idle,syn-stealth
467,5.197,470,2560,idle,syn-stealth
621,5.185,614,3180,idle,syn-stealth
469,5.201,539,2420,idle,syn-stealth
618,5.189,579,3180,idle,syn-stealth
465,5.197,463,2420,idle,syn-stealth
469,5.197,470,2420,idle,syn-stealth
470,5.197,468,2420,idle,syn-stealth
619,5.189,609,3140,idle,syn-stealth
470,5.197,467,2560,idle,syn-stealth
470,5.197,469,2420,idle,syn-stealth
476,5.201,468,2460,idle,syn-stealth
465,5.201,464,2420,idle,syn-stealth
504,5.193,502,3020,idle,syn-stealth
609,5.185,616,3180,idle,syn-stealth
464,5.201,469,2420,idle,syn-stealth
474,5.197,475,2460,idle,syn-stealth
510,5.197,469,2460,idle,syn-stealth
468,5.197,467,2420,idle,syn-stealth
464,5.201,468,2420,idle,syn-stealth
473,5.197,475,2460,idle,syn-stealth
539,5.197,508,3480,idle,syn-stealth
537,5.197,465,2420,idle,syn-stealth
634,5.181,649,3380,idle,syn-stealth
473,5.197,463,2580,idle,syn-stealth
481,5.197,470,2460,idle,syn-stealth
472,5.197,471,2420,idle,syn-stealth
466,5.201,465,2460,idle,syn-stealth
492,5.201,465,2420,idle,syn-stealth
465,5.201,466,2420,idle,syn-stealth
473,5.197,471,2460,idle,syn-stealth
468,5.201,463,2420,idle,syn-stealth
561,5.193,509,2660,idle,syn-stealth
472,5.197,474,2680,idle,syn-stealth
467,5.197,466,2500,idle,syn-stealth
464,5.201,462,2400,idle,syn-stealth
465,5.197,466,2420,idle,syn-stealth
464,5.201,462,2420,idle,syn-stealth
499,5.193,499,2680,idle,syn-stealth
621,5.185,626,3340,idle,syn-stealth
470,5.201,468,2460,idle,syn-stealth
466,5.197,469,2420,idle,syn-stealth
624,5.189,616,3280,idle,syn-stealth
464,5.201,499,2420,idle,syn-stealth
464,5.201,465,2460,idle,syn-stealth
494,5.197,560,3640,idle,syn-stealth
466,5.201,469,2420,idle,syn-stealth
471,5.197,468,2420,idle,syn-stealth
464,5.197,512,2660,idle,syn-stealth
464,5.201,467,2420,idle,syn-stealth
547,5.201,467,2420,idle,syn-stealth
466,5.197,467,2420,idle,syn-stealth
476,5.197,478,2460,idle,syn-stealth
464,5.201,491,2400,idle,syn-stealth
467,5.197,500,2400,idle,syn-stealth
465,5.201,491,2460,idle,syn-stealth
531,5.193,552,2660,idle,syn-stealth
467,5.197,463,2420,idle,syn-stealth
468,5.197,471,2460,idle,syn-stealth
464,5.197,469,2420,idle,syn-stealth
470,5.197,493,2500,idle,syn-stealth
496,5.201,469,2460,idle,syn-stealth
464,5.197,463,2420,idle,syn-stealth
462,5.197,465,2400,idle,syn-stealth
464,5.201,467,2420,idle,syn-stealth
471,5.201,468,2580,idle,syn-stealth
506,5.197,465,2420,idle,syn-stealth
477,5.201,474,2460,idle,syn-stealth
464,5.201,512,2420,idle,syn-stealth
466,5.197,488,2460,idle,syn-stealth
464,5.197,464,2420,idle,syn-stealth
467,5.201,462,2400,idle,syn-stealth
477,5.197,477,2620,idle,syn-stealth
465,5.193,550,2860,idle,syn-stealth
470,5.197,494,2420,idle,syn-stealth
464,5.197,467,2420,idle,syn-stealth
468,5.201,468,2460,idle,syn-stealth
469,5.197,468,2420,idle,syn-stealth
474,5.189,471,2420,idle,syn-stealth
500,5.197,493,2820,idle,syn-stealth
478,5.197,467,2460,idle,syn-stealth
476,5.197,466,2460,idle,syn-stealth
626,5.185,604,3300,idle,syn-stealth
499,5.201,471,2420,idle,syn-stealth
609,5.189,660,2940,idle,syn-stealth
464,5.197,494,2400,idle,syn-stealth
542,5.193,506,2760,idle,syn-stealth
470,5.197,470,2460,idle,syn-stealth
472,5.197,493,2420,idle,syn-stealth
461,5.197,462,2420,idle,syn-stealth
467,5.201,466,2420,idle,syn-stealth
465,5.197,471,2460,idle,syn-stealth
462,5.193,506,2680,idle,syn-stealth
470,5.197,471,2460,idle,syn-stealth
466,5.197,468,2420,idle,syn-stealth
463,5.197,468,2420,idle,syn-stealth
468,5.197,470,2460,idle,syn-stealth
471,5.197,464,2400,idle,syn-stealth
462,5.201,502,2460,idle,syn-stealth
473,5.197,545,2920,idle,syn-stealth
465,5.197,496,2460,idle,syn-stealth
474,5.201,470,2580,idle,syn-stealth
463,5.197,478,2920,idle,syn-stealth
470,5.197,468,2420,idle,syn-stealth
462,5.201,467,2420,idle,syn-stealth
465,5.197,467,2520,idle,syn-stealth
471,5.193,469,2460,idle,syn-stealth
507,5.197,469,2400,idle,syn-stealth
497,5.201,470,2460,idle,syn-stealth
470,5.201,471,3140,idle,syn-stealth
476,5.197,467,2420,idle,syn-stealth
463,5.197,461,2400,idle,syn-stealth
472,5.201,464,2400,idle,syn-stealth
464,5.201,471,2460,idle,syn-stealth
699,5.197,465,2420,idle,syn-stealth
490,5.201,467,2420,idle,syn-stealth
463,5.197,469,2420,idle,syn-stealth
490,5.197,465,2400,idle,syn-stealth
496,5.189,470,2460,idle,syn-stealth
489,5.197,499,2520,idle,syn-stealth
463,5.201,467,2420,idle,syn-stealth
476,5.201,479,2500,idle,syn-stealth
470,5.197,463,2400,idle,syn-stealth
467,5.201,506,2460,idle,syn-stealth
617,5.189,609,3180,idle,syn-stealth
492,5.197,465,2620,idle,syn-stealth
494,5.201,469,2460,idle,syn-stealth
488,5.201,463,2420,idle,syn-stealth
464,5.201,467,2420,idle,syn-stealth
611,5.185,633,3220,idle,syn-stealth
468,5.197,465,2420,idle,syn-stealth
465,5.197,468,2520,idle,syn-stealth
464,5.201,467,2400,idle,syn-stealth
490,5.201,461,2420,idle,syn-stealth
614,5.185,620,3220,idle,syn-stealth
613,5.189,609,3180,idle,syn-stealth
465,5.197,498,2420,idle,syn-stealth
470,5.197,468,2420,idle,syn-stealth
618,5.189,782,2580,idle,syn-stealth
487,5.197,468,2460,idle,syn-stealth
557,5.197,521,2420,idle,syn-stealth
482,5.197,471,2460,idle,syn-stealth
465,5.197,461,2920,idle,syn-stealth
476,5.197,499,2580,idle,syn-stealth
468,5.197,635,2460,idle,syn-stealth
465,5.197,465,2400,idle,syn-stealth
500,5.197,466,2420,idle,syn-stealth
465,5.201,466,2420,idle,syn-stealth
463,5.197,470,2420,idle,syn-stealth
494,5.193,467,2420,idle,syn-stealth
475,5.197,485,2460,idle,syn-stealth
464,5.197,466,2420,idle,syn-stealth
508,5.193,463,2420,idle,syn-stealth
465,5.197,463,2400,idle,syn-stealth
467,5.197,466,2420,idle,syn-stealth
478,5.197,468,2660,idle,syn-stealth
464,5.201,473,2460,idle,syn-stealth
477,5.197,479,2660,idle,syn-stealth
551,5.193,490,2420,idle,syn-stealth
468,5.197,486,2420,idle,syn-stealth
491,5.197,465,2620,idle,syn-stealth
464,5.197,488,2420,idle,syn-stealth
478,5.197,476,2500,idle,syn-stealth
469,5.193,467,2420,idle,syn-stealth
468,5.201,461,2420,idle,syn-stealth
462,5.201,461,2400,idle,syn-stealth
464,5.197,465,2420,idle,syn-stealth
464,5.201,490,2420,idle,syn-stealth
467,5.197,498,2580,idle,syn-stealth
462,5.197,496,2560,idle,syn-stealth
467,5.197,473,2660,idle,syn-stealth
469,5.197,503,2400,idle,syn-stealth
626,5.185,613,3240,idle,syn-stealth
471,5.197,546,2420,idle,syn-stealth
464,5.197,466,2400,idle,syn-stealth
470,5.201,470,2420,idle,syn-stealth
550,5.201,465,2420,idle,syn-stealth
465,5.201,487,2420,idle,syn-stealth
470,5.201,494,2420,idle,syn-stealth
477,5.193,478,2420,idle,syn-stealth
466,5.197,464,2420,idle,syn-stealth
501,5.197,473,2460,idle,syn-stealth
463,5.197,502,2580,idle,syn-stealth
464,5.201,491,2420,idle,syn-stealth
468,5.201,466,2520,idle,syn-stealth
471,5.201,489,2420,idle,syn-stealth
468,5.197,466,2420,idle,syn-stealth
467,5.197,467,2460,idle,syn-stealth
468,5.197,470,2420,idle,syn-stealth
466,5.197,501,2460,idle,syn-stealth
474,5.197,487,2520,idle,syn-stealth
472,5.201,463,2420,idle,syn-stealth
462,5.201,467,2460,idle,syn-stealth
465,5.201,464,2520,idle,syn-stealth
463,5.197,488,2400,idle,syn-stealth
467,5.197,465,2400,idle,syn-stealth
469,5.197,466,2460,idle,syn-stealth
485,5.201,467,2420,idle,syn-stealth
621,5.185,615,3180,idle,syn-stealth
478,5.197,482,2500,idle,syn-stealth
465,5.201,492,2420,idle,syn-stealth
462,5.197,465,2560,idle,syn-stealth
471,5.201,470,2520,idle,syn-stealth
461,5.201,463,2400,idle,syn-stealth
468,5.197,479,2420,idle,syn-stealth
487,5.197,467,2420,idle,syn-stealth
470,5.201,473,2420,idle,syn-stealth
464,5.197,464,2420,idle,syn-stealth
472,5.197,476,2500,idle,syn-stealth
477,5.197,468,2460,idle,syn-stealth
610,5.185,615,3220,idle,syn-stealth
618,5.185,623,3300,idle,syn-stealth
495,5.193,478,2520,idle,syn-stealth
475,5.197,466,3080,idle,syn-stealth
495,5.201,470,2460,idle,syn-stealth
473,5.201,465,2420,idle,syn-stealth
478,5.201,466,2420,idle,syn-stealth
467,5.197,493,2420,idle,syn-stealth
471,5.197,470,2460,idle,syn-stealth
465,5.201,465,2420,idle,syn-stealth
465,5.197,469,2420,idle,syn-stealth
467,5.197,470,2460,idle,syn-stealth
463,5.201,465,2400,idle,syn-stealth
466,5.197,463,2420,idle,syn-stealth
490,5.197,469,2420,idle,syn-stealth
490,5.197,466,2420,idle,syn-stealth
645,5.189,635,3220,idle,syn-stealth
502,5.197,504,2620,idle,syn-stealth
557,5.193,559,2940,idle,syn-stealth
463,5.197,493,2420,idle,syn-stealth
461,5.197,493,2460,idle,syn-stealth
466,5.201,465,2400,idle,syn-stealth
624,5.185,621,3400,idle,syn-stealth
462,5.201,490,2560,idle,syn-stealth
519,5.197,462,2520,idle,syn-stealth
468,5.197,471,2660,idle,syn-stealth
467,5.201,490,2400,idle,syn-stealth
463,5.201,466,2420,idle,syn-stealth
611,5.189,602,3180,idle,syn-stealth
470,5.197,509,2660,idle,syn-stealth
779,5.185,591,3040,idle,syn-stealth
467,5.197,485,2420,idle,syn-stealth
471,5.201,470,2420,idle,syn-stealth
777,5.181,639,3600,idle,syn-stealth
474,5.197,467,2420,idle,syn-stealth
467,5.197,461,2420,idle,syn-stealth
466,5.197,468,2560,idle,syn-stealth
467,5.197,469,2420,idle,syn-stealth
462,5.193,540,2780,idle,syn-stealth
470,5.201,471,2780,idle,syn-stealth
470,5.201,467,2400,idle,syn-stealth
470,5.197,470,2420,idle,syn-stealth
468,5.201,466,2420,idle,syn-stealth
464,5.197,471,2460,idle,syn-stealth
463,5.201,466,2420,idle,syn-stealth
480,5.193,462,2420,idle,syn-stealth
467,5.197,492,2560,idle,syn-stealth
468,5.201,466,2420,idle,syn-stealth
701,5.197,467,2580,idle,syn-stealth
566,5.193,547,2720,idle,syn-stealth
470,5.197,464,2420,idle,syn-stealth
463,5.201,465,2420,idle,syn-stealth
464,5.197,481,2500,idle,syn-stealth
467,5.197,510,2500,idle,syn-stealth
469,5.197,471,2460,idle,syn-stealth
488,5.197,465,2420,idle,syn-stealth
461,5.201,478,2400,idle,syn-stealth
465,5.201,464,2420,idle,syn-stealth
470,5.201,528,2460,idle,syn-stealth
486,5.201,462,2660,idle,syn-stealth
464,5.197,468,2420,idle,syn-stealth
464,5.197,492,2420,idle,syn-stealth
466,5.197,464,2420,idle,syn-stealth
491,5.197,465,2760,idle,syn-stealth
463,5.197,464,2420,idle,syn-stealth
473,5.197,476,2460,idle,syn-stealth
600,5.185,616,3540,idle,syn-stealth
469,5.197,471,2420,idle,syn-stealth
469,5.201,476,2420,idle,syn-stealth
465,5.201,466,2560,idle,syn-stealth
467,5.197,465,2400,idle,syn-stealth
496,5.197,470,2420,idle,syn-stealth
490,5.197,464,2420,idle,syn-stealth
483,5.197,468,2460,idle,syn-stealth
507,5.197,582,3220,idle,syn-stealth
459,5.201,487,2520,idle,syn-stealth
463,5.197,465,2420,idle,syn-stealth
464,5.197,467,2580,idle,syn-stealth
536,5.189,553,2760,idle,syn-stealth
471,5.197,461,2420,idle,syn-stealth
476,5.201,470,2560,idle,syn-stealth
461,5.201,492,2560,idle,syn-stealth
467,5.201,464,2420,idle,syn-stealth
486,5.201,464,2420,idle,syn-stealth
468,5.197,467,2560,idle,syn-stealth
527,5.197,471,2620,idle,syn-stealth
464,5.197,462,2420,idle,syn-stealth
471,5.197,548,2860,idle,syn-stealth
587,5.189,558,2820,idle,syn-stealth
465,5.201,463,2400,idle,syn-stealth
739,5.181,721,3300,idle,syn-stealth
470,5.197,467,2420,idle,syn-stealth
479,5.197,476,2500,idle,syn-stealth
464,5.197,467,2460,idle,syn-stealth
470,5.197,462,2460,idle,syn-stealth
464,5.201,465,2400,idle,syn-stealth
463,5.197,461,2420,idle,syn-stealth
467,5.197,488,2580,idle,syn-stealth
464,5.197,462,2420,idle,syn-stealth
465,5.197,468,2420,idle,syn-stealth
472,5.197,477,2500,idle,syn-stealth
613,5.189,621,3220,idle,syn-stealth
467,5.201,467,2420,idle,syn-stealth
466,5.197,465,2560,idle,syn-stealth
469,5.197,469,2560,idle,syn-stealth
462,5.201,464,2420,idle,syn-stealth
473,5.197,470,2460,idle,syn-stealth
553,5.197,498,2580,idle,syn-stealth
464,5.197,465,2420,idle,syn-stealth
465,5.197,464,2400,idle,syn-stealth
469,5.201,465,2400,idle,syn-stealth
464,5.197,466,2420,idle,syn-stealth
463,5.197,488,2400,idle,syn-stealth
464,5.197,470,2420,idle,syn-stealth
468,5.201,469,2580,idle,syn-stealth
500,5.197,529,2460,idle,syn-stealth
493,5.197,480,2520,idle,syn-stealth
464,5.197,462,2400,idle,syn-stealth
502,5.201,465,2400,idle,syn-stealth
463,5.197,469,2680,idle,syn-stealth
617,5.185,619,3180,idle,syn-stealth
508,5.193,500,2620,idle,syn-stealth
468,5.201,470,2420,idle,syn-stealth
513,5.197,560,3140,idle,syn-stealth
471,5.197,463,2400,idle,syn-stealth
465,5.201,490,2460,idle,syn-stealth
465,5.197,468,2420,idle,syn-stealth
563,5.197,467,2420,idle,syn-stealth
477,5.197,465,2580,idle,syn-stealth
463,5.197,463,2400,idle,syn-stealth
464,5.201,466,2400,idle,syn-stealth
466,5.197,463,2420,idle,syn-stealth
470,5.197,471,2500,idle,syn-stealth
462,5.197,465,2560,idle,syn-stealth
554,5.193,517,2460,idle,syn-stealth
622,5.185,758,3500,idle,syn-stealth
461,5.201,490,2400,idle,syn-stealth
486,5.197,466,2420,idle,syn-stealth
618,5.185,510,2660,idle,syn-stealth
481,5.193,478,2500,idle,syn-stealth
467,5.197,463,2420,idle,syn-stealth
465,5.197,465,2420,idle,syn-stealth
503,5.197,479,2460,idle,syn-stealth
499,5.197,495,2560,idle,syn-stealth
472,5.201,469,2400,idle,syn-stealth
673,5.189,620,3140,idle,syn-stealth
491,5.197,467,2420,idle,syn-stealth
463,5.197,463,2420,idle,syn-stealth
467,5.197,467,2560,idle,syn-stealth
522,5.193,530,2760,idle,syn-stealth
469,5.197,495,2420,idle,syn-stealth
464,5.197,469,2500,idle,syn-stealth
464,5.201,491,2420,idle,syn-stealth
599,5.185,519,2760,idle,syn-stealth
466,5.197,467,2420,idle,syn-stealth
480,5.197,488,2620,idle,syn-stealth
465,5.197,471,2420,idle,syn-stealth
471,5.197,469,2420,idle,syn-stealth
713,5.181,682,3180,idle,syn-stealth
469,5.197,464,2400,idle,syn-stealth
633,5.185,627,3040,idle,syn-stealth
470,5.201,467,2420,idle,syn-stealth
504,5.201,494,2620,idle,syn-stealth
469,5.197,467,2420,idle,syn-stealth
469,5.197,466,2460,idle,syn-stealth
462,5.201,465,2520,idle,syn-stealth
467,5.197,473,2420,idle,syn-stealth
477,5.201,464,2400,idle,syn-stealth
470,5.197,616,3220,idle,syn-stealth
462,5.197,464,2420,idle,tcp-flood
467,5.197,477,2400,idle,tcp-flood
480,5.197,480,2460,idle,tcp-flood
490,5.201,465,2420,idle,tcp-flood
506,5.197,478,2500,idle,tcp-flood
477,5.201,463,2400,idle,tcp-flood
465,5.197,466,2420,idle,tcp-flood
496,5.201,469,2420,idle,tcp-flood
490,5.197,471,2460,idle,tcp-flood
465,5.197,544,2420,idle,tcp-flood
464,5.201,465,2420,idle,tcp-flood
464,5.201,463,2420,idle,tcp-flood
592,5.197,494,2560,idle,tcp-flood
478,5.193,479,2620,idle,tcp-flood
475,5.197,464,2400,idle,tcp-flood
510,5.201,465,2420,idle,tcp-flood
474,5.197,465,2420,idle,tcp-flood
466,5.201,464,2400,idle,tcp-flood
466,5.197,488,2400,idle,tcp-flood
468,5.201,461,2400,idle,tcp-flood
461,5.197,500,2420,idle,tcp-flood
467,5.197,465,2420,idle,tcp-flood
464,5.201,465,2420,idle,tcp-flood
469,5.197,468,2420,idle,tcp-flood
490,5.197,464,2420,idle,tcp-flood
463,5.197,467,2420,idle,tcp-flood
464,5.201,465,2420,idle,tcp-flood
463,5.197,476,2500,idle,tcp-flood
462,5.197,465,2420,idle,tcp-flood
478,5.197,461,2400,idle,tcp-flood
504,5.193,568,3020,idle,tcp-flood
469,5.197,463,2580,idle,tcp-flood
466,5.197,464,2420,idle,tcp-flood
521,5.189,793,3080,idle,tcp-flood
467,5.197,490,2400,idle,tcp-flood
471,5.197,470,2420,idle,tcp-flood
487,5.197,485,2520,idle,tcp-flood
466,5.197,474,2460,idle,tcp-flood
465,5.201,462,2520,idle,tcp-flood
466,5.197,463,2420,idle,tcp-flood
464,5.197,467,2420,idle,tcp-flood
467,5.201,467,2420,idle,tcp-flood
470,5.197,488,2460,idle,tcp-flood
461,5.201,463,2400,idle,tcp-flood
459,5.201,463,2400,idle,tcp-flood
548,5.193,563,2920,idle,tcp-flood
486,5.197,463,2400,idle,tcp-flood
546,5.193,639,2880,idle,tcp-flood
471,5.197,473,2460,idle,tcp-flood
464,5.197,465,2420,idle,tcp-flood
473,5.197,461,2400,idle,tcp-flood
463,5.201,461,2520,idle,tcp-flood
464,5.197,495,2400,idle,tcp-flood
495,5.197,467,2420,idle,tcp-flood
464,5.201,465,2400,idle,tcp-flood
465,5.197,474,2400,idle,tcp-flood
468,5.197,491,2400,idle,tcp-flood
533,5.197,505,2460,idle,tcp-flood
504,5.197,506,2620,idle,tcp-flood
621,5.185,673,3340,idle,tcp-flood
520,5.201,464,2500,idle,tcp-flood
465,5.201,465,2560,idle,tcp-flood
491,5.197,467,2420,idle,tcp-flood
462,5.197,464,2420,idle,tcp-flood
468,5.197,466,2420,idle,tcp-flood
466,5.201,484,2520,idle,tcp-flood
505,5.197,466,2420,idle,tcp-flood
465,5.201,467,2420,idle,tcp-flood
464,5.197,463,2420,idle,tcp-flood
630,5.189,877,3340,idle,tcp-flood
479,5.197,509,2580,idle,tcp-flood
531,5.201,470,2420,idle,tcp-flood
466,5.197,461,2420,idle,tcp-flood
510,5.197,565,2760,idle,tcp-flood
463,5.201,464,2420,idle,tcp-flood
467,5.197,469,2400,idle,tcp-flood
464,5.201,465,2420,idle,tcp-flood
462,5.197,485,2420,idle,tcp-flood
470,5.201,462,2400,idle,tcp-flood
464,5.201,467,2420,idle,tcp-flood
471,5.197,468,2460,idle,tcp-flood
463,5.201,469,2420,idle,tcp-flood
494,5.201,496,2420,idle,tcp-flood
469,5.197,466,2420,idle,tcp-flood
534,5.197,469,2660,idle,tcp-flood
466,5.197,496,2400,idle,tcp-flood
490,5.201,465,2420,idle,tcp-flood
468,5.197,464,2420,idle,tcp-flood
465,5.201,465,2400,idle,tcp-flood
461,5.197,461,2420,idle,tcp-flood
465,5.197,469,2420,idle,tcp-flood
465,5.201,486,2400,idle,tcp-flood
466,5.197,468,2560,idle,tcp-flood
518,5.197,462,2560,idle,tcp-flood
616,5.189,613,3180,idle,tcp-flood
464,5.201,467,2420,idle,tcp-flood
480,5.197,465,2400,idle,tcp-flood
465,5.201,466,2420,idle,tcp-flood
464,5.201,470,2580,idle,tcp-flood
476,5.197,465,2420,idle,tcp-flood
470,5.197,491,2460,idle,tcp-flood
464,5.197,471,2420,idle,tcp-flood
462,5.197,460,2400,idle,tcp-flood
544,5.185,608,3240,idle,tcp-flood
491,5.201,461,2420,idle,tcp-flood
469,5.201,463,2400,idle,tcp-flood
463,5.201,466,2560,idle,tcp-flood
465,5.201,467,2420,idle,tcp-flood
508,5.197,534,2660,idle,tcp-flood
492,5.197,466,2420,idle,tcp-flood
560,5.193,688,3340,idle,tcp-flood
507,5.197,462,2400,idle,tcp-flood
465,5.201,467,2660,idle,tcp-flood
490,5.197,465,2420,idle,tcp-flood
465,5.201,469,2500,idle,tcp-flood
470,5.197,552,2500,idle,tcp-flood
467,5.197,471,2580,idle,tcp-flood
624,5.185,617,3120,idle,tcp-flood
468,5.201,463,2420,idle,tcp-flood
466,5.197,490,2420,idle,tcp-flood
470,5.197,497,2460,idle,tcp-flood
465,5.201,469,2420,idle,tcp-flood
469,5.197,468,2420,idle,tcp-flood
471,5.201,472,2460,idle,tcp-flood
471,5.197,502,2460,idle,tcp-flood
662,5.189,613,3280,idle,tcp-flood
467,5.201,462,2560,idle,tcp-flood
610,5.185,731,3180,idle,tcp-flood
543,5.193,550,2680,idle,tcp-flood
466,5.197,463,2420,idle,tcp-flood
467,5.197,465,2420,idle,tcp-flood
470,5.197,471,2460,idle,tcp-flood
471,5.197,500,2460,idle,tcp-flood
531,5.197,502,2580,idle,tcp-flood
466,5.197,465,2420,idle,tcp-flood
466,5.197,502,2560,idle,tcp-flood
489,5.197,464,2420,idle,tcp-flood
669,5.181,682,3600,idle,tcp-flood
470,5.197,469,2420,idle,tcp-flood
490,5.201,466,2420,idle,tcp-flood
531,5.197,467,2420,idle,tcp-flood
465,5.201,464,2420,idle,tcp-flood
464,5.197,490,2400,idle,tcp-flood
468,5.201,467,2420,idle,tcp-flood
468,5.197,470,2460,idle,tcp-flood
477,5.197,466,2560,idle,tcp-flood
490,5.197,463,2400,idle,tcp-flood
465,5.201,470,2580,idle,tcp-flood
467,5.201,465,2420,idle,tcp-flood
492,5.201,467,2420,idle,tcp-flood
466,5.201,463,2400,idle,tcp-flood
471,5.197,467,2420,idle,tcp-flood
464,5.201,461,2420,idle,tcp-flood
472,5.197,473,2460,idle,tcp-flood
465,5.197,487,2520,idle,tcp-flood
611,5.185,610,3240,idle,tcp-flood
484,5.201,472,2460,idle,tcp-flood
487,5.201,461,2420,idle,tcp-flood
463,5.201,486,2400,idle,tcp-flood
655,5.185,619,3280,idle,tcp-flood
465,5.197,498,2580,idle,tcp-flood
463,5.197,479,2420,idle,tcp-flood
470,5.197,491,2400,idle,tcp-flood
486,5.197,463,2400,idle,tcp-flood
479,5.201,483,2620,idle,tcp-flood
464,5.197,466,2420,idle,tcp-flood
474,5.197,470,2460,idle,tcp-flood
462,5.197,465,2420,idle,tcp-flood
467,5.201,519,2680,idle,tcp-flood
525,5.197,530,2760,idle,tcp-flood
492,5.197,466,2420,idle,tcp-flood
502,5.197,497,2580,idle,tcp-flood
464,5.201,478,2620,idle,tcp-flood
478,5.193,642,3300,idle,tcp-flood
464,5.201,466,2400,idle,tcp-flood
486,5.201,464,2420,idle,tcp-flood
464,5.197,473,2460,idle,tcp-flood
497,5.201,528,2780,idle,tcp-flood
464,5.197,462,2520,idle,tcp-flood
496,5.197,499,2580,idle,tcp-flood
490,5.197,466,2420,idle,tcp-flood
462,5.197,466,2560,idle,tcp-flood
463,5.201,463,2520,idle,tcp-flood
462,5.197,476,2500,idle,tcp-flood
466,5.197,468,2460,idle,tcp-flood
468,5.197,473,2400,idle,tcp-flood
497,5.197,495,2560,idle,tcp-flood
461,5.201,467,2420,idle,tcp-flood
466,5.201,461,2420,idle,tcp-flood
467,5.201,466,2400,idle,tcp-flood
488,5.201,465,2420,idle,tcp-flood
463,5.201,462,2520,idle,tcp-flood
508,5.193,506,2400,idle,tcp-flood
465,5.197,473,2460,idle,tcp-flood
476,5.201,464,2420,idle,tcp-flood
464,5.197,464,2400,idle,tcp-flood
465,5.201,465,2420,idle,tcp-flood
469,5.197,473,2460,idle,tcp-flood
468,5.197,471,2420,idle,tcp-flood
463,5.201,465,2560,idle,tcp-flood
468,5.197,463,2420,idle,tcp-flood
480,5.197,483,2520,idle,tcp-flood
497,5.197,494,2580,idle,tcp-flood
462,5.201,488,2420,idle,tcp-flood
463,5.197,463,2420,idle,tcp-flood
501,5.197,463,2520,idle,tcp-flood
465,5.201,466,2400,idle,tcp-flood
469,5.201,462,2420,idle,tcp-flood
462,5.197,464,2520,idle,tcp-flood
469,5.197,469,2420,idle,tcp-flood
471,5.197,468,2460,idle,tcp-flood
464,5.197,468,2420,idle,tcp-flood
609,5.189,608,3140,idle,tcp-flood
593,5.189,617,3180,idle,tcp-flood
470,5.197,501,2720,idle,tcp-flood
464,5.197,464,2400,idle,tcp-flood
465,5.197,463,2420,idle,tcp-flood
464,5.193,467,2460,idle,tcp-flood
465,5.201,462,2400,idle,tcp-flood
466,5.197,462,2420,idle,tcp-flood
464,5.197,461,2420,idle,tcp-flood
463,5.201,463,2400,idle,tcp-flood
468,5.197,463,2580,idle,tcp-flood
495,5.201,466,2420,idle,tcp-flood
467,5.201,475,2420,idle,tcp-flood
462,5.201,461,2400,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
466,5.201,466,2420,idle,tcp-flood
613,5.185,616,3280,idle,tcp-flood
499,5.197,469,2460,idle,tcp-flood
491,5.201,465,2420,idle,tcp-flood
512,5.197,465,2420,idle,tcp-flood
469,5.197,471,2660,idle,tcp-flood
551,5.193,534,2680,idle,tcp-flood
